Ntime,Open_us,High_us,Low_us,ClosePrice,AdjClose,Volume_us,Date,Close_cn,Open_cn,High_cn,Low_cn,Volume_cn,Fluctuation
20121213,1427.839966,1438.589966,1426.76001,1428.47998,1428.47998,3709050000,20121213,2242.64,2260.6,2266.72,2242.56,41940,-0.0111
20121214,1428.47998,1431.359985,1416,1419.449951,1419.449951,3349960000,20121214,2355.86,2245.64,2357.11,2245.64,110890,0.0505
20121218,1413.540039,1430.670044,1413.540039,1430.359985,1430.359985,3455610000,20121218,2368.12,2361.09,2398.63,2347.08,85790,0.0006
20121219,1430.469971,1448,1430.469971,1446.790039,1446.790039,4302240000,20121219,2371.11,2362.8,2387.14,2358.03,63290,0.0013
20121220,1446.790039,1447.75,1435.800049,1435.810059,1435.810059,3869800000,20121220,2384.82,2361.32,2391.92,2346.55,65660,0.0058
20121221,1435.810059,1443.699951,1432.819946,1443.689941,1443.689941,3686580000,20121221,2372,2386.38,2414.22,2365.03,68710,-0.0054
20121225,1430.150024,1430.150024,1424.660034,1426.660034,1426.660034,1248960000,20121225,2448.39,2373.88,2459.3,2365.41,95500,0.0282
20121227,1426.660034,1429.420044,1416.430054,1419.829956,1419.829956,2285030000,20121227,2444.59,2464.78,2479.79,2443.68,73260,-0.0053
20121228,1419.829956,1422.800049,1401.800049,1418.099976,1418.099976,2830180000,20121228,2480.05,2448.08,2481.59,2444.38,67170,0.0145
20130104,1462.420044,1465.469971,1455.530029,1459.369995,1459.369995,3829730000,20130104,2524.41,2551.81,2558.53,2498.89,97990,0.0006
20130108,1466.469971,1466.469971,1456.619995,1461.890015,1461.890015,3304970000,20130108,2525.33,2534.65,2540.51,2502.49,71840,-0.0042
20130109,1461.890015,1461.890015,1451.640015,1457.150024,1457.150024,3601600000,20130109,2526.13,2518.1,2534.24,2504.3,70230,0.0003
20130110,1457.150024,1464.72998,1457.150024,1461.02002,1461.02002,3674390000,20130110,2530.57,2525.59,2553.35,2513.73,71090,0.0018
20130111,1461.02002,1472.300049,1461.02002,1472.119995,1472.119995,4081840000,20130111,2483.23,2533.49,2539.79,2473.7,74240,-0.0187
20130115,1472.050049,1472.050049,1465.689941,1470.680054,1470.680054,3003010000,20130115,2595.86,2579.13,2605.41,2576.92,98620,0.007
20130116,1470.670044,1473.310059,1463.76001,1472.339966,1472.339966,3135350000,20130116,2577.09,2591.36,2600.09,2540.52,93540,-0.0072
20130117,1472.329956,1473.959961,1467.599976,1472.630005,1472.630005,3384080000,20130117,2552.76,2570.71,2575.06,2539.67,69920,-0.0094
20130118,1472.630005,1485.160034,1472.630005,1480.939941,1480.939941,3706710000,20130118,2595.44,2568.69,2607.45,2553.45,77940,0.0167
20130123,1485.97998,1492.560059,1481.160034,1492.560059,1492.560059,3570950000,20130123,2607.46,2588.2,2611.41,2576.36,75740,0.0041
20130124,1492.560059,1496.130005,1489.900024,1494.810059,1494.810059,3552010000,20130124,2582.76,2606.43,2663.4,2564.21,111280,-0.0095
20130125,1494.810059,1502.27002,1489.459961,1494.819946,1494.819946,3699430000,20130125,2571.67,2580.88,2591.51,2567.11,58490,-0.0043
20130129,1502.959961,1503.22998,1496.329956,1500.180054,1500.180054,3388540000,20130129,2675.87,2655.38,2685.53,2646.15,101040,0.0091
20130130,1500.180054,1509.349976,1498.089966,1507.839966,1507.839966,3949640000,20130130,2688.71,2678.43,2689.68,2662.06,99880,0.0048
20130131,1507.839966,1509.939941,1500.109985,1501.959961,1501.959961,3726810000,20130131,2686.88,2690.95,2696.88,2671.33,96740,-0.0007
20130205,1513.170044,1513.170044,1495.02002,1495.709961,1495.709961,3390000000,20130205,2771.68,2727.93,2779.95,2725.36,116130,0.0086
20130206,1495.709961,1514.959961,1495.709961,1511.290039,1511.290039,3618360000,20130206,2775.84,2771.91,2787.46,2765.74,82780,0.0015
20130207,1511.290039,1512.530029,1504.709961,1512.119995,1512.119995,3611570000,20130207,2759.87,2771.53,2775.97,2722.87,89980,-0.0058
20130208,1512.119995,1512.900024,1498.48999,1509.390015,1509.390015,3614580000,20130208,2771.72,2755.65,2791.3,2747.95,77430,0.0043
20130216,1521.380005,1524.23999,1514.140015,1519.790039,1519.790039,3838510000,20130216,2771.72,2755.65,2791.3,2747.95,77430,0
20130220,1519.790039,1530.939941,1519.790039,1530.939941,1530.939941,3748910000,20130220,2702.64,2686.09,2703.1,2665.23,70020,0.0063
20130221,1530.939941,1530.939941,1511.410034,1511.949951,1511.949951,4240570000,20130221,2610.55,2675.74,2675.74,2584.76,100660,-0.0341
20130222,1511.949951,1511.949951,1497.290039,1502.420044,1502.420044,4274600000,20130222,2596.6,2607.65,2618.48,2591.15,60210,-0.0053
20130226,1515.599976,1525.839966,1487.849976,1487.849976,1487.849976,4011050000,20130226,2567.59,2587.38,2631.09,2564.67,80000,-0.0143
20130227,1487.849976,1498.98999,1485.01001,1496.939941,1496.939941,3975280000,20130227,2594.68,2576.05,2615.25,2569.38,63230,0.0106
20130228,1496.939941,1520.079956,1494.880005,1515.98999,1515.98999,3551850000,20130228,2673.33,2611.94,2673.71,2594,86920,0.0303
20130305,1518.199951,1525.27002,1512.290039,1525.199951,1525.199951,3414430000,20130305,2622.81,2547.89,2623.17,2541.77,89660,0.0303
20130306,1525.199951,1543.469971,1525.199951,1539.790039,1539.790039,3610690000,20130306,2650.2,2634.87,2658.14,2620.43,95830,0.0104
20130307,1539.790039,1545.25,1538.109985,1541.459961,1541.459961,3676890000,20130307,2619.48,2639.78,2658.97,2592.87,94080,-0.0116
20130308,1541.459961,1545.780029,1541.459961,1544.26001,1544.26001,3634710000,20130308,2606.93,2622.68,2632.62,2601.96,59430,-0.0048
20130312,1551.150024,1556.27002,1547.359985,1556.219971,1556.219971,3091080000,20130312,2555.61,2590.39,2619.51,2530.25,71940,-0.0142
20130313,1556.219971,1556.77002,1548.23999,1552.47998,1552.47998,3274910000,20130313,2527.49,2551.73,2556.77,2515.06,56430,-0.011
20130314,1552.47998,1556.390015,1548.25,1554.52002,1554.52002,3073830000,20130314,2534.27,2517.74,2546.7,2514.46,47610,0.0027
20130315,1554.52002,1563.319946,1554.52002,1563.22998,1563.22998,3459260000,20130315,2539.87,2533.72,2600.09,2504.46,81370,0.0022
20130319,1560.699951,1560.699951,1545.130005,1552.099976,1552.099976,3164560000,20130319,2525.1,2507.4,2532.07,2491.85,54540,0.009
20130320,1552.099976,1557.25,1538.569946,1548.339966,1548.339966,3796210000,20130320,2610.17,2526.97,2610.17,2526.83,90700,0.0337
20130321,1548.339966,1561.560059,1548.339966,1558.709961,1558.709961,3349090000,20130321,2614.99,2611.58,2626.54,2598.51,69550,0.0018
20130322,1558.709961,1558.709961,1543.550049,1545.800049,1545.800049,3243270000,20130322,2618.31,2612.26,2625.53,2603.34,55650,0.0013
20130326,1556.890015,1564.910034,1546.219971,1551.689941,1551.689941,3178170000,20130326,2575.05,2601.96,2607.36,2554.97,63960,-0.0146
20130327,1551.689941,1563.949951,1551.689941,1563.77002,1563.77002,2869260000,20130327,2583.53,2575.73,2611.94,2566.34,56910,0.0033
20130328,1563.75,1564.069946,1551.900024,1562.849976,1562.849976,2914210000,20130328,2499.3,2535.99,2535.99,2495.08,87580,-0.0326
20130329,1562.859985,1570.280029,1561.079956,1569.189941,1569.189941,3304440000,20130329,2495.08,2502.78,2509.11,2482.49,52400,-0.0017
20130402,1569.180054,1570.569946,1558.469971,1562.170044,1562.170044,2753110000,20130402,2486.39,2495.84,2524.46,2475,55680,-0.0027
20130403,1562.170044,1573.660034,1562.170044,1570.25,1570.25,3312160000,20130403,2483.55,2493.88,2507.14,2474.93,45560,-0.0011
20130409,1553.26001,1563.069946,1548.630005,1563.069946,1563.069946,2887120000,20130409,2489.43,2477.29,2505.29,2477.29,52390,0.0069
20130410,1563.109985,1573.890015,1560.920044,1568.609985,1568.609985,3252780000,20130410,2485.31,2487.98,2495.57,2466.19,47510,-0.0017
20130411,1568.609985,1589.069946,1568.609985,1587.72998,1587.72998,3453350000,20130411,2477.88,2502.5,2508.59,2476.4,42990,-0.003
20130412,1587.72998,1597.349976,1586.170044,1593.369995,1593.369995,3393950000,20130412,2462.11,2476.32,2489.12,2460.18,39920,-0.0064
20130416,1588.839966,1588.839966,1552.280029,1552.359985,1552.359985,4660130000,20130416,2459.59,2419.51,2461.05,2416.62,55280,0.0093
20130417,1552.359985,1575.349976,1552.359985,1574.569946,1574.569946,3654700000,20130417,2458.47,2457.88,2465.2,2437.34,44690,-0.0005
20130418,1574.569946,1574.569946,1543.689941,1552.01001,1552.01001,4250310000,20130418,2464.85,2440.71,2478.41,2434.73,42860,0.0026
20130419,1552.030029,1554.380005,1536.030029,1541.609985,1541.609985,3890800000,20130419,2533.83,2469.95,2542.45,2469.32,75520,0.028
20130423,1555.25,1565.550049,1548.189941,1562.5,1562.5,2979880000,20130423,2449.47,2532.2,2532.2,2448.2,60650,-0.0321
20130424,1562.5,1579.579956,1562.5,1578.780029,1578.780029,3565150000,20130424,2495.58,2452.78,2511.2,2446.59,63050,0.0188
20130425,1578.780029,1583,1575.800049,1578.790039,1578.790039,3598240000,20130425,2467.88,2486.86,2505.48,2456.57,60560,-0.0111
20130426,1578.930054,1592.640015,1578.930054,1585.160034,1585.160034,3908580000,20130426,2447.31,2477.72,2488.59,2439.8,47120,-0.0083
20130502,1597.550049,1597.550049,1581.280029,1582.699951,1582.699951,3530320000,20130502,2449.64,2434.6,2453.75,2423.08,47020,0.001
20130503,1582.77002,1598.599976,1582.77002,1597.589966,1597.589966,3366950000,20130503,2492.91,2457.54,2521.12,2457.54,62330,0.0177
20130507,1614.400024,1619.77002,1614.209961,1617.5,1617.5,3062240000,20130507,2529.94,2519.36,2539.3,2507.76,54490,0.0016
20130508,1617.550049,1626.030029,1616.640015,1625.959961,1625.959961,3309580000,20130508,2542.8,2542.27,2562.01,2531.25,59550,0.0051
20130509,1625.949951,1632.780029,1622.699951,1632.689941,1632.689941,3554700000,20130509,2527.79,2542.37,2543.3,2507.79,60240,-0.0059
20130510,1632.689941,1635.01001,1623.089966,1626.670044,1626.670044,3457400000,20130510,2540.84,2519.52,2546.97,2515.16,48820,0.0052
20130514,1632.099976,1636,1626.73999,1633.77002,1633.77002,2910600000,20130514,2493.34,2526,2526.14,2479.87,54880,-0.0148
20130515,1633.75,1651.099976,1633.75,1650.339966,1650.339966,3457790000,20130515,2506.93,2493.97,2507.43,2491.93,44190,0.0055
20130516,1649.130005,1661.48999,1646.680054,1658.780029,1658.780029,3657440000,20130516,2552.71,2501.12,2553.06,2487.76,70800,0.0183
20130517,1658.069946,1660.51001,1648.599976,1650.469971,1650.469971,3513130000,20130517,2592.05,2550.45,2598.71,2547.78,81850,0.0154
20130521,1665.709961,1672.839966,1663.52002,1666.290039,1666.290039,3275080000,20130521,2614.85,2607.39,2617.4,2594.25,71510,0.002
20130522,1666.199951,1674.930054,1662.670044,1669.160034,1669.160034,3513560000,20130522,2618.03,2613.41,2630.07,2603.75,74190,0.0012
20130523,1669.390015,1687.180054,1648.859985,1655.349976,1655.349976,4361020000,20130523,2582.85,2604.93,2624.08,2579.35,84830,-0.0134
20130524,1651.619995,1655.5,1635.530029,1650.51001,1650.51001,3945510000,20130524,2597.23,2591.42,2608.35,2572.88,60740,0.0056
20130529,1652.630005,1674.209961,1652.630005,1660.060059,1660.060059,3457400000,20130529,2642.56,2648.93,2661.23,2640.88,79280,-0.0007
20130530,1656.569946,1656.569946,1640.050049,1648.359985,1648.359985,3587140000,20130530,2634.32,2633.95,2647.44,2623.58,70150,-0.0031
20130531,1649.140015,1661.910034,1648.609985,1654.410034,1654.410034,3498620000,20130531,2606.43,2638.71,2645.57,2604.75,62530,-0.0106
20130604,1631.709961,1640.420044,1622.719971,1640.420044,1640.420044,3952070000,20130604,2565.67,2600.5,2600.5,2556.06,66320,-0.0142
20130605,1640.72998,1646.530029,1623.619995,1631.380005,1631.380005,3653840000,20130605,2560.54,2565.33,2570.03,2545.19,45640,-0.002
20130606,1629.050049,1629.310059,1607.089966,1608.900024,1608.900024,3632350000,20130606,2527.84,2552.82,2557.68,2525.31,52500,-0.0128
20130607,1609.290039,1622.560059,1598.22998,1622.560059,1622.560059,3547380000,20130607,2484.16,2526.91,2538.89,2475.69,61030,-0.0173
20130613,1629.939941,1637.709961,1610.920044,1612.52002,1612.52002,3202550000,20130613,2399.94,2448.72,2448.72,2375.2,69730,-0.0339
20130614,1612.150024,1639.25,1608.069946,1636.359985,1636.359985,3378620000,20130614,2416.77,2404.42,2420.36,2396.49,55970,0.007
20130618,1630.640015,1646.5,1630.339966,1639.040039,1639.040039,3137080000,20130618,2418.74,2413.09,2424.2,2393.32,48630,0.0062
20130619,1639.77002,1654.189941,1639.77002,1651.810059,1651.810059,3120980000,20130619,2400.76,2408.28,2408.28,2366.35,54350,-0.0074
20130620,1651.829956,1652.449951,1628.910034,1628.930054,1628.930054,3545060000,20130620,2321.47,2386.1,2386.1,2320.23,55200,-0.033
20130621,1624.619995,1624.619995,1584.319946,1588.189941,1588.189941,4858850000,20130621,2317.39,2283.15,2332.84,2269.57,58710,-0.0018
20130625,1588.77002,1588.77002,1560.329956,1573.089966,1573.089966,4733660000,20130625,2165.42,2146.05,2169.21,2023.17,107560,-0.0027
20130626,1577.52002,1593.790039,1577.089966,1588.030029,1588.030029,3761170000,20130626,2168.3,2170.33,2181.02,2131.86,79260,0.0013
20130627,1592.27002,1606.829956,1592.27002,1603.26001,1603.26001,3558340000,20130627,2160.74,2172.85,2200.21,2153.18,75410,-0.0035
20130628,1606.439941,1620.069946,1606.439941,1613.199951,1613.199951,3364540000,20130628,2200.64,2149.03,2227.46,2139.37,79450,0.0185
20130702,1609.780029,1626.609985,1609.780029,1614.959961,1614.959961,3104690000,20130702,2221.98,2211.8,2226.11,2191.8,61840,0.0039
20130703,1614.290039,1624.26001,1606.77002,1614.079956,1614.079956,3317130000,20130703,2203.83,2211.04,2211.04,2169.14,65840,-0.0082
20130704,1611.47998,1618.969971,1604.569946,1615.410034,1615.410034,1966050000,20130704,2221.98,2187.18,2245.91,2176.08,72580,0.0082
20130709,1634.199951,1644.680054,1634.199951,1640.459961,1640.459961,3514590000,20130709,2162.67,2160.7,2174.79,2149.79,41490,-0.0004
20130710,1642.890015,1654.180054,1642.890015,1652.319946,1652.319946,3155360000,20130710,2224.07,2163.1,2224.14,2157.47,61150,0.0284
20130711,1651.560059,1657.920044,1647.660034,1652.619995,1652.619995,3011010000,20130711,2326.69,2232.16,2351.22,2232.16,125790,0.0461
20130712,1657.410034,1676.630005,1657.410034,1675.02002,1675.02002,3446340000,20130712,2275.37,2319.02,2331.99,2274.07,89730,-0.0221
20130716,1679.589966,1684.51001,1677.890015,1682.5,1682.5,2623200000,20130716,2317.85,2300.83,2317.85,2281.94,65620,0.0046
20130717,1682.699951,1683.72998,1671.839966,1676.26001,1676.26001,3081710000,20130717,2282.84,2311.44,2326.93,2281.61,67660,-0.0151
20130718,1677.910034,1684.75,1677.910034,1680.910034,1680.910034,3153440000,20130718,2245.33,2272.95,2282.43,2241.93,57140,-0.0164
20130719,1681.050049,1693.119995,1681.050049,1689.369995,1689.369995,3452370000,20130719,2190.48,2248.13,2257.92,2188.75,70540,-0.0244
20130723,1694.410034,1697.609985,1690.670044,1695.530029,1695.530029,2779130000,20130723,2265.84,2211.59,2276.74,2206.76,74810,0.0289
20130724,1696.630005,1698.780029,1691.130005,1692.390015,1692.390015,3096180000,20130724,2249.15,2253.38,2265.58,2217.19,69590,-0.0074
20130725,1696.060059,1698.380005,1682.569946,1685.939941,1685.939941,3336120000,20130725,2237.68,2255.22,2268.84,2227.85,65770,-0.0051
20130726,1685.209961,1690.939941,1680.069946,1690.25,1690.25,3322500000,20130726,2224.01,2226.43,2238.42,2209.81,48940,-0.0061
20130730,1690.319946,1690.920044,1681.859985,1685.329956,1685.329956,2840520000,20130730,2189.39,2184.01,2221.59,2162.98,55190,0.0062
20130731,1687.920044,1693.189941,1682.420044,1685.959961,1685.959961,3320530000,20130731,2193.02,2211.75,2235.38,2187.21,48330,0.0017
20130802,1689.420044,1707.849976,1689.420044,1706.869995,1706.869995,3775170000,20130802,2247.26,2263.49,2274.71,2244.25,60890,0.0008
20130806,1708.01001,1709.23999,1703.550049,1707.140015,1707.140015,2529300000,20130806,2293.64,2270.67,2302.48,2256.72,73750,0.0067
20130807,1705.790039,1705.790039,1693.290039,1697.369995,1697.369995,3141210000,20130807,2280.62,2292.38,2313.88,2276.86,73050,-0.0057
20130808,1695.300049,1695.300049,1684.910034,1690.910034,1690.910034,3010230000,20130808,2276.78,2277.25,2297.63,2267.07,53100,-0.0017
20130809,1693.349976,1700.180054,1688.380005,1697.47998,1697.47998,3271660000,20130809,2286.01,2288.51,2301.59,2258.33,64600,0.0041
20130813,1688.369995,1691.48999,1683.349976,1689.469971,1689.469971,2789160000,20130813,2359.07,2352.88,2360.83,2340.73,78390,0.0027
20130814,1690.650024,1696.810059,1682.619995,1694.160034,1694.160034,3035560000,20130814,2349.08,2362.62,2386.6,2340.83,75940,-0.0042
20130815,1693.880005,1695.52002,1684.829956,1685.390015,1685.390015,2871430000,20130815,2321.58,2348.84,2362.09,2319.78,61950,-0.0117
20130816,1679.609985,1679.609985,1658.589966,1661.319946,1661.319946,3426690000,20130816,2304.14,2314.26,2423.08,2295.02,120370,-0.0075
20130820,1655.25,1659.180054,1645.839966,1646.060059,1646.060059,2904530000,20130820,2312.47,2325.86,2353.41,2303.67,73090,-0.0081
20130821,1646.810059,1658.920044,1646.079956,1652.349976,1652.349976,2994090000,20130821,2308.59,2320.58,2321.64,2291.05,55010,-0.0017
20130822,1650.660034,1656.98999,1639.430054,1642.800049,1642.800049,2932180000,20130822,2303.93,2302.67,2329.14,2297.02,55340,-0.002
20130823,1645.030029,1659.550049,1645.030029,1656.959961,1656.959961,2537460000,20130823,2286.93,2314.87,2321.04,2251.92,68970,-0.0074
20130827,1664.290039,1669.51001,1656.02002,1656.780029,1656.780029,2430670000,20130827,2340.88,2332.8,2345.11,2322.46,65990,0.0023
20130828,1652.540039,1652.540039,1629.050049,1630.47998,1630.47998,3219190000,20130828,2328.06,2326.1,2345.36,2307.04,89260,-0.0055
20130829,1630.25,1641.180054,1627.469971,1634.959961,1634.959961,2784010000,20130829,2318.31,2338.56,2342.32,2308.14,66090,-0.0042
20130830,1633.5,1646.410034,1630.880005,1638.170044,1638.170044,2527550000,20130830,2313.91,2315.91,2334.41,2303.61,87660,-0.0019
20130904,1635.949951,1651.349976,1633.410034,1639.77002,1639.77002,3731610000,20130904,2350.7,2352.54,2360.66,2345.44,78730,-0.0016
20130905,1640.719971,1655.719971,1637.410034,1653.079956,1653.079956,3312150000,20130905,2341.74,2350.93,2351.22,2336.75,62950,-0.0038
20130906,1653.280029,1659.170044,1653.069946,1655.079956,1655.079956,2957110000,20130906,2357.78,2336.77,2361.18,2335.93,73340,0.0068
20130910,1656.849976,1672.400024,1656.849976,1671.709961,1671.709961,3102780000,20130910,2474.89,2446.45,2475.2,2435.83,154860,0.014
20130911,1675.109985,1684.089966,1675.109985,1683.98999,1683.98999,3691800000,20130911,2482.89,2483.79,2504.47,2471.62,166920,0.0032
20130912,1681.040039,1689.130005,1678.699951,1689.130005,1689.130005,3135460000,20130912,2507.45,2480.47,2527.38,2469.72,145170,0.0099
20130913,1689.209961,1689.969971,1681.959961,1683.420044,1683.420044,3106290000,20130913,2488.9,2502.54,2515.78,2481.45,110780,-0.0074
20130917,1691.699951,1704.949951,1691.699951,1697.599976,1697.599976,3079800000,20130917,2427.32,2480.81,2481.71,2426.46,99460,-0.0206
20130918,1697.72998,1705.52002,1697.72998,1704.76001,1704.76001,2774240000,20130918,2432.51,2426.04,2439.63,2407.24,71040,0.0021
20130924,1711.439941,1711.439941,1697.099976,1701.839966,1701.839966,3126950000,20130924,2443.89,2470.72,2470.75,2420.09,97850,-0.0115
20130925,1702.599976,1707.630005,1694.900024,1697.420044,1697.420044,3268930000,20130925,2429.03,2440.84,2455.04,2423.28,90520,-0.0061
20130926,1698.02002,1701.709961,1691.880005,1692.77002,1692.77002,3148730000,20130926,2384.44,2422.63,2422.63,2382.53,86240,-0.0184
20130927,1694.050049,1703.849976,1693.109985,1698.670044,1698.670044,2813930000,20130927,2394.97,2382.22,2402.2,2379.86,65970,0.0044
